,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
2023,2014,73557,19.6,1461,108.45,5.0,7.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2024,2012,44555,15.2,1968,140.8,5.0,13.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2025,2013,54885,15.1,1196,73.0,7.0,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2026,2011,76000,14.0,2498,112.0,7.0,3.75,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2027,2006,101000,18.9,998,67.1,5.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2028,2005,66000,14.0,1061,64.0,5.0,1.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2029,2013,84360,15.5,1586,103.3,5.0,4.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2030,2016,25121,13.68,2393,147.8,7.0,17.11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2031,2015,100000,12.99,2494,100.6,7.0,10.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2032,2011,66035,22.07,1199,73.9,5.0,2.49,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2033,2015,190000,16.78,1496,88.73,5.0,3.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2034,2014,85670,22.7,1498,89.84,5.0,6.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2035,2015,35000,24.0,1120,70.0,5.0,4.88,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2036,2016,8000,18.0,1497,117.3,5.0,9.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2037,2007,162000,12.8,2494,102.0,8.0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2038,2012,60000,21.1,814,55.2,5.0,1.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2039,2010,70600,20.36,1197,78.9,5.0,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2040,2011,25000,12.3,1796,185.0,5.0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2041,2012,75000,15.96,2523,62.1,7.0,4.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2042,2014,85071,20.0,1968,138.1,5.0,9.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2043,2015,40000,20.4,1197,81.8,5.0,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2044,2013,67000,16.55,1968,147.51,5.0,14.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2045,2009,55000,17.8,1399,68.0,5.0,2.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2046,2008,62000,15.0,1586,104.68,5.0,2.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2047,2017,22526,18.9,1197,82.0,5.0,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2048,2012,57788,17.16,1197,85.8,5.0,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2049,2013,72000,10.5,2179,120.0,8.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2050,2014,83128,15.4,2179,120.0,7.0,7.45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2051,2011,75000,19.7,796,46.3,5.0,2.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2052,2013,58000,19.01,1461,108.45,5.0,5.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2054,2017,1000,20.89,1197,81.8,5.0,6.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2055,2015,59751,12.99,2494,100.6,7.0,11.62,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2056,2015,29966,16.77,2993,261.49,5.0,43.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2057,2009,65000,13.6,1991,142.0,5.0,4.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2058,2015,75863,19.01,1461,108.45,5.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2059,2013,54000,33.54,998,67.04,5.0,3.05,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
2060,2014,24000,17.11,1968,174.33,5.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2061,2018,33218,17.1,1956,170.0,5.0,19.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2062,2015,33425,17.43,1396,105.5,5.0,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2063,2013,47000,18.0,1198,86.7,5.0,4.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2064,2015,41000,19.67,1582,126.2,5.0,11.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2065,2011,62000,19.81,1086,68.05,5.0,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2066,2016,47035,18.49,1493,100.0,7.0,6.95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2067,2008,56230,17.5,1298,85.8,5.0,2.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2068,2007,55000,13.2,1495,94.0,5.0,2.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2069,2014,70669,15.1,2179,140.0,7.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2070,2012,69000,20.92,998,67.1,5.0,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2071,2011,65000,18.6,1199,79.4,5.0,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2072,2009,30000,12.4,2698,179.5,5.0,8.95,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2073,2017,2000,20.7,1496,113.98,5.0,34.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2075,2015,40000,17.57,1193,88.7,5.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2076,2014,40000,26.0,1498,98.6,5.0,4.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2077,2010,26000,18.6,1199,79.4,5.0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2078,2011,105000,16.55,1968,140.0,5.0,14.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2079,2015,2800,26.1,1498,99.0,5.0,8.41,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2080,2014,71000,19.08,1582,126.32,5.0,5.45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2081,2015,32896,18.0,1497,117.3,5.0,8.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2082,2012,45000,20.36,1197,78.9,5.0,3.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2083,2015,65000,18.56,1995,190.0,5.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2084,2013,45200,16.55,1968,147.51,5.0,13.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2085,2008,82167,10.1,2354,152.0,5.0,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2086,2016,37429,18.9,1197,81.86,5.0,5.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2087,2016,46000,28.09,1248,88.5,5.0,8.45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2088,2011,67031,17.4,1497,117.3,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2089,2013,30000,9.52,2993,313.0,4.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2090,2016,47691,23.1,998,67.04,5.0,3.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2091,2011,32531,13.73,1995,148.0,5.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2092,2013,71336,20.0,1399,68.0,5.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2093,2006,196000,12.8,2494,102.0,7.0,6.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2094,2015,28193,28.4,1248,73.75,5.0,5.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2095,2019,2526,19.0,2996,362.07,2.0,83.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2097,2013,85000,16.1,1950,194.0,5.0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2098,2015,20780,18.9,1197,81.86,5.0,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2099,2014,43081,17.3,1497,117.3,7.0,5.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2100,2010,35000,11.9,4806,550.0,5.0,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
2101,2013,36000,17.21,1493,100.0,7.0,3.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2102,2007,67000,13.4,1794,125.0,5.0,2.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2103,2016,34079,25.32,1198,77.0,6.0,3.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2104,2010,77849,10.9,2497,215.0,5.0,11.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2105,2013,86000,22.74,796,47.3,5.0,2.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2106,2015,110000,15.73,1968,174.33,5.0,19.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2107,2015,116000,23.59,1364,67.05,5.0,5.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2108,2016,41840,15.1,2179,140.0,7.0,13.52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2109,2015,19317,13.0,2982,168.7,7.0,24.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2110,2014,41000,24.6,1193,55.23,5.0,3.25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
2111,2017,25601,17.9,2143,201.15,5.0,56.73,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2112,2015,83950,19.67,1582,126.2,5.0,9.95,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2113,2012,60000,16.8,1497,118.0,5.0,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2114,2015,50000,17.11,1968,174.33,5.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2115,2009,37000,17.3,993,60.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2116,2011,76976,19.7,796,46.3,5.0,2.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2117,2018,21684,21.4,1197,83.1,5.0,7.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
2118,2015,62000,16.0,2179,140.0,7.0,10.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2119,2007,1261,19.0,1194,94.68,5.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2120,2017,59450,18.6,1197,81.86,5.0,7.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2121,2018,24465,19.27,2143,167.62,5.0,39.45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2122,2014,55000,17.8,1497,117.3,5.0,5.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2123,2017,2000,18.88,1499,110.4,5.0,8.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2124,2017,25040,21.4,1197,83.1,5.0,7.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
2125,2008,84000,20.36,1197,78.9,5.0,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2126,2007,170428,12.8,2494,102.0,8.0,5.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2127,2016,12573,21.4,1197,83.1,5.0,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2128,2012,88000,12.07,2967,241.4,7.0,36.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2129,2012,86000,13.01,2199,194.3,7.0,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2131,2013,45000,17.0,1497,118.0,5.0,4.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2132,2012,51000,21.9,1396,90.0,5.0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2133,2007,92000,13.6,2523,63.0,7.0,2.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2134,2017,29000,12.9,2755,174.5,7.0,31.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2135,2009,70521,10.9,2497,215.0,5.0,10.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2136,2010,51000,16.07,1995,181.0,5.0,7.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
2137,2012,52618,18.9,998,67.1,5.0,3.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2138,2013,68000,25.47,1248,88.5,7.0,4.85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2139,2016,29022,15.68,1999,177.0,5.0,34.08,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2140,2017,80000,24.52,1248,88.5,7.0,8.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2141,2016,78000,25.0,1396,69.01,5.0,2.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2142,2012,100000,20.92,998,67.1,5.0,1.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2143,2015,31412,21.1,814,55.2,5.0,3.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2144,2010,78000,11.4,2953,153.86,7.0,5.34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2145,2018,14000,12.62,2198,158.0,7.0,31.99,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2146,2011,80000,20.54,1598,103.6,5.0,4.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2147,2014,46738,19.12,1373,91.1,5.0,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2148,2013,54884,21.1,814,55.2,5.0,3.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2149,2012,74500,14.16,1968,174.3,5.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2150,2016,67472,16.0,2179,140.0,7.0,14.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2151,2013,84000,28.4,1248,74.0,5.0,5.65,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2152,2011,77400,21.1,1248,73.9,5.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2153,2017,14470,19.71,2143,201.15,5.0,38.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2154,2014,52108,19.01,1461,108.45,5.0,5.49,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2155,2013,40000,19.1,1197,85.8,5.0,3.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2156,2014,105044,12.99,2494,100.6,7.0,10.75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2157,2016,24347,15.8,1591,121.3,5.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2158,2014,58000,21.79,1248,88.73,5.0,4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2159,2014,49663,15.1,2179,140.0,7.0,8.42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2160,2017,17000,18.0,1497,117.3,5.0,11.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2161,2016,13418,16.36,2179,187.7,5.0,33.63,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2162,2008,117080,17.8,1399,68.0,5.0,2.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2163,2010,74000,10.8,2497,150.0,5.0,12.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2165,2014,66882,17.68,1968,174.33,5.0,25.02,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2166,2014,41460,18.5,1198,86.8,5.0,3.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
2167,2011,57000,16.8,1497,118.0,5.0,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2168,2015,34010,16.47,1198,73.9,5.0,4.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2169,2010,96813,12.05,2179,120.0,8.0,5.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2170,2011,84000,16.8,1497,116.3,5.0,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2171,2013,50004,15.0,1598,103.5,5.0,4.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
2172,2016,67995,16.0,2179,140.0,7.0,11.73,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2173,2012,55000,15.0,1896,105.0,5.0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2174,2017,14900,21.4,1197,83.1,5.0,8.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2175,2013,70961,25.8,1498,98.6,5.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2176,2015,40194,15.04,1598,103.2,5.0,5.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2177,2015,96000,22.74,796,47.3,5.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2178,2017,35000,18.0,2993,255.0,7.0,41.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2179,2015,50000,18.0,1497,117.3,5.0,7.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2180,2014,50000,19.01,1461,108.5,5.0,6.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
2181,2008,26299,19.7,796,46.3,5.0,1.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2182,2015,150386,14.24,2755,174.5,7.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2183,2012,60000,21.9,1396,90.0,5.0,2.74,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2184,2013,65000,20.0,1399,68.0,5.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2185,2017,80000,24.3,1248,88.5,5.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2186,2012,92000,22.32,1582,126.32,5.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2187,2016,13000,12.95,1999,152.88,5.0,17.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2188,2013,73278,21.1,1248,73.9,5.0,5.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2189,2011,38000,10.8,1984,132.0,5.0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2190,2016,46936,13.0,2143,204.0,5.0,29.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
2191,2015,55000,19.87,1461,83.8,5.0,6.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2192,2014,19000,15.5,1198,86.7,5.0,4.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2193,2016,42259,9.0,1984,181.0,5.0,24.36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2194,2011,14000,17.5,1197,85.8,5.0,3.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2195,2016,16956,22.5,998,67.04,5.0,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2196,2017,15473,16.8,796,34.2,5.0,3.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2197,2011,75000,21.5,1248,88.8,5.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2198,2013,96000,23.5,1498,90.0,5.0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2199,2015,25000,19.16,2494,158.2,5.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2200,2010,38000,22.5,998,67.04,5.0,1.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2201,2005,54000,11.0,2987,198.5,5.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2202,2018,4131,21.4,1197,83.1,5.0,7.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2203,2016,31700,18.7,1199,88.7,5.0,6.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2204,2017,66988,15.4,2179,120.0,7.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2205,2014,54230,16.47,1198,74.0,5.0,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2206,2015,35000,17.0,1197,80.0,5.0,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2207,2010,62714,12.1,2362,164.7,5.0,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2208,2015,45295,18.9,998,67.1,5.0,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2209,2018,7000,18.12,1995,190.0,5.0,46.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2210,2016,57000,24.07,998,67.1,5.0,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2211,2013,40100,14.84,2143,170.0,5.0,14.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2212,2013,56000,24.7,796,47.3,5.0,2.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2213,2012,15000,18.6,1197,85.8,5.0,3.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
2214,2014,14000,18.2,1199,82.5,5.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2215,2009,68000,23.0,1396,90.0,5.0,3.95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2216,2012,83000,11.9,2496,163.2,5.0,6.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2217,2013,81504,21.43,1364,87.2,5.0,6.53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
2218,2015,73500,13.0,2982,168.5,7.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2219,2013,52900,14.3,1598,103.52,5.0,4.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2220,2017,20000,16.5,1198,86.8,5.0,5.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
2221,2011,46000,16.47,1198,73.9,5.0,3.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2222,2010,65000,16.47,1198,73.9,5.0,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2223,2007,42000,18.2,998,67.1,5.0,1.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
